UG;Kd-Nr.;Name;PLZ;Ort;VVJ;VJ;AJ;VK;VT;Gruppe;UK;P;SP 1;SP 2;letzter Besuch;letztes Telefonat
111;131.244;t;;Sandweiler;6148,526184;5986,109353;2488,504377;;;;;;;;;
111;109.988;eqcwxctehecaqjj;;Brühl;5130,843268;368,961075;1937,691583;;;;;;;;;
111;109.956;hvjgfbjyexdxqm;;Ostfildern;1889,870877;1750,950263;949,347868;;;;;;;;;
111;131.102;fysdaimouulrci;;Dillingen-Pachten;4278,37662;400,8933544;3869,376563;;;;;;;;;
161;130.978;phfzaxrq;;Marl;1975,395035;8800,068354;1285,837813;;;;;;;;;
111;130.982;feqslzbkudetpencsz;;Mainz;768,9624304;1037,425388;5636,75717;;;;;;;;;
111;131.007;yniskvvp;;Regensburg;914,444376;480,0493006;476,5129232;;;;;;;;;
111;141.419;glu;;Ebstorf;2850,647786;328,031064;2343,723181;;;;;;;;;
111;117.885;b;;Bruchköbel;489,4122636;880,9893887;1343,466604;;;;;;;;;
111;117.849;iqpxaj;;Prüm;1958,074347;39,81807966;2721,926664;;;;;;;;;
111;100.429;cpetjqagmuugqigt;;Essen;279,816392;834,4328858;511,0711253;;;;;;;;;
111;111.583;ivlkxco;;Dresden;2892,474659;3828,52094;1423,98507;;;;;;;;;
111;121.052;slxlrblasd;;Speyer;2198,149534;800,8013506;443,5387001;;;;;;;;;
111;104.125;vambspqusaatyyi;;Reisbach;2149,736103;950,322965;4287,99537;;;;;;;;;
111;104.210;cpzusctkqvrzlif;;Valencia;2220,503555;879,9165075;2152,669195;;;;;;;;;
111;108.567;rkohfczqfappazno;;Limburg;2779,531682;200,5195041;2512,385374;;;;;;;;;
111;132.904;cvaebbioelalt;;Buchenbach;5035,499831;2187,793704;350,7979249;;;;;;;;;
111;132.829;uiqvwabxtmmjcognak;;Heilbronn;2165,375616;5074,978512;6848,89683;;;;;;;;;
111;117.534;osxkk;;Lübeck;3572,155712;3859,993126;1221,731325;;;;;;;;;
111;117.487;gtx;;Mering;2899,462243;3003,498208;1112,6408;;;;;;;;;
111;117.704;b;;Hamburg;390,6646378;70,23531549;3469,860738;;;;;;;;;
111;101.097;qdnngyexuiblbcmqp;;Landau;1276,475187;3754,61033;279,4258227;;;;;;;;;
111;116.724;vtax;;Penzberg;1267,607499;3985,977658;40,88346437;;;;;;;;;
111;123.065;aahmesowqdeircsa;;Dortmund;3577,298195;3455,225472;1447,851128;;;;;;;;;
111;123.251;zihuzvqnzrobvuw;;Bochum;949,638599;3221,044018;581,0089485;;;;;;;;;
111;132.257;qetmxcndr;;Habichtswald-Ehlen;3120,594217;3283,915211;402,7722282;;;;;;;;;
111;111.261;lb;;Braunschweig;3666,776143;10,17124195;39,64544516;;;;;;;;;
111;111.248;hfgvetk;;Wuppertal;625,4766047;4775,297856;2601,207602;;;;;;;;;
111;101.013;bubmv;;Willmering;1249,079866;1143,506931;2539,169565;;;;;;;;;
111;100.981;wisabsyabuzq;;Konz;5114,258059;1940,17324;4177,233882;;;;;;;;;
111;115.060;hyzcptgjulsa;;Wurzen;4109,258308;2334,116894;736,708614;;;;;;;;;
111;115.109;altanwxxzitfc;;Pfarrkirchen;1650,906647;4707,631369;134,098722;;;;;;;;;
111;131.631;qrhkfinhvns;;Hoyerswerda;587,2300729;945,7844335;4092,436982;;;;;;;;;
111;113.244;lh;;München;5524,779118;5847,321846;5709,355041;;;;;;;;;
111;107.507;wggbidaukfiok;;Strullendorf;2399,556995;802,6138085;2084,859831;;;;;;;;;
111;107.160;ahhrpjmkvoahiut;;Köln;2628,551044;183,3642048;317,8724096;;;;;;;;;
111;107.018;ptqiegbpnfbzuqd;;Kassel;4071,883585;942,2534222;501,0747894;;;;;;;;;
111;127.161;ojpmkjlsomuuy;;Borna;1688,191642;379,8213189;6581,329241;;;;;;;;;
111;132.593;spkhzqqnojawd;;Horb a. N.;4624,925764;1633,773672;4420,772348;;;;;;;;;
121;118.060;oedhygb;;Berga;3473,318762;1447,712519;456,4642209;;;;;;;;;
111;141.413;gvlyibiybggwl;;Düren;1313,982682;1163,719739;3704,925803;;;;;;;;;
241;408.328;objs;;Gärtringen;10697,06524;1551,808662;1345,214202;;;;;;;;;
241;110.274;usyaaoibl;;Lüdenscheid;1143,229438;5626,46591;150,3027737;;;;;;;;;
241;116.944;zeizsbqqc;;Eisenach;3063,458572;6063,558951;1851,40393;;;;;;;;;
111;107.158;kqzdhcll;;Municipiul Bucuresti Sector 6;5606,842179;4383,346884;4083,227837;;;;;;;;;
231;131.679;sqa;;Emskirchen;135,7205707;5826,258881;1877,494873;;;;;;;;;
241;100.941;satsr;;Weimar;4466,587289;222,4317829;2358,581803;;;;;;;;;
241;410.483;wbzkl;;Limburgerhof;1978,812647;12853,83545;504,5797839;;;;;;;;;
111;103.065;vizyvudsdlvxjz;;Fürth;1352,615382;2449,205465;2327,600216;;;;;;;;;
141;112.091;ymlasleewqnqr;;Michelfeld;6934,899637;1644,87382;71,37474166;;;;;;;;;
111;111.841;gbsagmwvcmymjzhl;;Zülpich;1076,229288;775,7926166;523,2369375;;;;;;;;;
141;111.744;gujvkqsnawnajr;;Homburg;1160,001512;229,1004327;281,7491786;;;;;;;;;
141;211.791;lfziezhcmvjo;;Köln;5921,161514;849,7103134;4919,897585;;;;;;;;;
121;114.684;jcbybyowknvue;;Aschau;3752,766331;1934,397839;634,3050738;;;;;;;;;
151;103.312;scv;;Sinzig;4445,138827;2231,040833;3535,460384;;;;;;;;;
181;117.150;iybuistyxvyibz;;Frohburg;2843,266619;332,1843556;304,3862694;;;;;;;;;
123;131.582;ztnkrzdfk;;Büttelborn;471,1012313;1997,852747;1247,474673;;;;;;;;;
301;106.305;wvgmz;;Ebstorf;2805,724778;1399,188437;4415,599577;;;;;;;;;
301;125.999;zvlzwqmdhfbmflgfok;;Stuttgart;2179,000791;3385,526743;3312,693063;;;;;;;;;
301;132.689;pguue;;Bad Neustadt;1367,206495;6368,474634;1351,486535;;;;;;;;;
301;410.865;gmrknnfiw;;Pfedelbach;351,4132619;424,9552521;8233,996581;;;;;;;;;
301;412.421;qlwvssglcqfqzttfx;;Alzey;3458,930219;640,1521297;2312,521658;;;;;;;;;
301;412.527;ikcrtptpn;;Gelsenkirchen;6383,989744;1966,647523;5189,89486;;;;;;;;;
301;413.932;oaquwltwkckqdv;;Wetter;5955,073741;2827,255511;812,7272293;;;;;;;;;
121;130.183;gfuoq;;Schwabach;1774,569123;2674,138321;1689,826798;;;;;;;;;
131;331.610;wdqdxfydcoilktujwq;;Mainz;840,8250702;3606,748666;1731,222327;;;;;;;;;
131;125.392;dgkzs;;Kaiserslautern;4947,720904;696,3517657;666,0433635;;;;;;;;;
141;114.117;lfhqmnuqfjjuk;;Osterholz-Scharmbeck;1232,103693;738,9346316;1122,976478;;;;;;;;;
121;116.267;b;;Solingen;4929,14259;3618,883603;280,8688339;;;;;;;;;
121;119.255;vkeu;;Litzendorf;1642,08052;1898,152234;3716,423079;;;;;;;;;
121;104.921;cetfujgqrpw;;Schwäbisch Gemünd;975,5413664;2086,307243;2352,615952;;;;;;;;;
141;132.088;wrxkgrmocvfxx;;Tübingen;917,544468;4896,992236;778,2868273;;;;;;;;;
151;115.195;ikhffz;;Bremerhaven;547,4862423;2610,745901;2485,121239;;;;;;;;;
123;102.423;fflqtedwuwgewfdb;;Ostbevern;3236,266666;1106,98028;6226,1729;;;;;;;;;
241;103.310;usrgff;;Mengen;1566,465511;6409,397287;5131,700546;;;;;;;;;
241;133.041;qufjoiyn;;Weiden i. d. OPf.;3316,704975;790,9464008;4013,197856;;;;;;;;;
241;133.050;fiigxnxlrphystym;;Schwandorf;4563,062674;2451,956535;2304,185395;;;;;;;;;
241;133.060;swuxzhlaa;;Rosengarten;1604,076422;1647,059206;5423,933027;;;;;;;;;
241;420.385;xagalsalfawjlbfy;;Merching;243,2888455;908,7476515;2389,72783;;;;;;;;;
223;104.090;zzvlpwmzcbqmteldq;;Kaiserslautern;2043,51044;712,0402685;1003,223483;;;;;;;;;
121;112.281;ubdpbssepdnmjx;;Amorbach;2844,224082;499,248601;5905,909395;;;;;;;;;
121;211.224;t;;;3052,353481;1264,720339;5753,326729;;;;;;;;;
121;119.137;esubzwvzfwtskbier;;Zirndorf;646,3179723;842,5656519;2980,79365;;;;;;;;;
121;210.656;f;;Halle;2725,628812;2365,515204;2871,014452;;;;;;;;;
121;115.345;yvhbbpkkccinwwm;;Regensburg;174,0071743;1118,464864;5462,908024;;;;;;;;;
121;211.885;kwf;;Dresden;891,4303251;5611,749462;2196,702872;;;;;;;;;
111;106.370;gmlanmxtpyimpanxhq;;Oppenau;935,0713004;696,2494873;489,2814502;;;;;;;;;
111;114.353;cwboowcxhhuuuzo;;Bremen;1297,863786;3749,226529;3685,232772;;;;;;;;;
102;121.659;rlklrti;;Sarstedt;2513,182695;2658,760467;487,7600597;;;;;;;;;
241;103.066;xbx;;Niederdorfelden;4821,510841;3347,227137;4688,473451;;;;;;;;;
111;103.565;y;;Trier;2130,633052;591,573657;1654,902845;;;;;;;;;
233;331.707;xgltxtkhqvokuw;;Neuss;707,3741866;35532,0873;996,3702418;;;;;;;;;
121;130.159;swpnoooksfecvdhb;;Bonn;3603,422499;6191,042246;2368,28531;;;;;;;;;
212;132.903;gnmwueq;;Augsburg;1496,66764;830,8776583;214,2180027;;;;;;;;;
151;116.609;idcgnxirqlndrft;;Verl;3167,19951;6943,508364;665,3615048;;;;;;;;;
161;600.815;evyzhurdbbcbrh;;Frankfurt;79,42389387;1847,973758;860,9592318;;;;;;;;;
141;118.977;e;;Steinbergkirche;1867,234412;906,6095074;1852,279156;;;;;;;;;
212;114.397;buprnwsdqcofcr;;Heidelberg;7271,607663;4110,187401;203,240598;;;;;;;;;
151;210.665;lezduv;;Stuttgart;1801,951538;1718,379492;1306,234653;;;;;;;;;
121;102.233;lgjfsmqzi;;Süßen;2936,633795;4520,335337;236,6184317;;;;;;;;;
121;210.354;przoygjq;;Gifhorn;2590,622007;556,8338943;2094,202551;;;;;;;;;
121;113.626;wsxxzlgbaazcc;;Bendorf;1215,735697;3084,767264;3581,917026;;;;;;;;;
123;331.610;wdqdxfydcoilktujwq;;Kassel;1806,444028;1247,565002;1309,335986;;;;;;;;;
161;133.073;rfulfglnwedarqsq;;Weinstadt;1713,230873;4219,099164;5561,556795;;;;;;;;;
213;210.545;jinwxzevmjixt;;Hamburg;3832,029424;4933,274095;3446,270693;;;;;;;;;
121;125.668;d;;Münster;1957,164219;2360,992867;820,5559853;;;;;;;;;
121;104.719;okll;;Usingen;2190,390168;4373,666631;838,698562;;;;;;;;;
241;111.039;xamgkanzkctxkrjde;;Rheinbach;2026,406473;1032,041441;252,9073571;;;;;;;;;
222;331.465;keeoneswaxcfjfz;;Dortmund;234,7431241;16,76540928;1191,549088;;;;;;;;;
322;331.624;zlbgoalfxpaar;;Konstanz;2314,785081;3370,881055;869,3380683;;;;;;;;;
211;211.807;ddpcb;;Cadolzburg;203,2242939;1526,52989;1972,720968;;;;;;;;;
131;101.213;aoegzcqoc;;Morsbach;732,53391;1696,962584;2452,661442;;;;;;;;;
141;117.337;kyygelhbdzen;;Remscheid;4673,790537;4701,965438;941,2380387;;;;;;;;;
141;119.254;bpmxrryq;;Eisingen;2284,893321;459,1403507;731,0956821;;;;;;;;;
341;415.251;uztwi;;Grebenstein;2759,391717;4292,683158;51,32954216;;;;;;;;;
121;100.192;yjlxebbdkio;;Neuss;65,71129057;1150,118992;3998,0481;;;;;;;;;
201;401.312;dsqyahohrvfcxhfi;;Mutterstadt;242,7792799;3241,605043;722,5377445;;;;;;;;;
121;211.651;pgj;;Hannover;1808,421495;2263,254461;7856,657421;;;;;;;;;
131;132.917;mvnjukv;;Leimen;927,2325707;1959,307414;3736,254827;;;;;;;;;
111;331.419;mjxxbrxb;;Wiesloch;3822,791414;556,1328737;2484,189907;;;;;;;;;
123;112.498;ttusyitbuw;;Beverungen;4764,161266;3063,133224;1146,902805;;;;;;;;;
231;210.359;tmdrinebisxnf;;Krefeld;1642,905086;636,9225772;1976,323144;;;;;;;;;
121;111.692;rdfqmrbeh;;Triptis;2816,438858;120,4614726;1804,206094;;;;;;;;;
111;132.110;bohbjkxqzk;;Lemgo;2134,603249;7802,626935;335,4743088;;;;;;;;;
111;131.691;qzusynzenohyi;;Nürnberg;3389,072732;2176,605938;693,4680986;;;;;;;;;
111;113.127;iyftq;;Wittingen;396,808962;7443,475688;1841,42757;;;;;;;;;
181;126.653;sivl;;Neumarkt;949,8643893;87,94921488;5069,360195;;;;;;;;;
141;331.061;uylzhkpuprxzdliz;;Memmelsdorf;1081,459426;1611,964082;446,5857874;;;;;;;;;
224;132.729;apoyptklcv;;Backnang;126,2176539;1087,963338;171,1279341;;;;;;;;;
141;331.632;xchnwanlc;;Selb;297,9912456;2820,908556;2225,774597;;;;;;;;;
212;116.440;hwvrha;;Schmölln;4726,455646;5696,112716;1753,548349;;;;;;;;;
151;117.211;mrkkh;;Bamberg;2730,819094;2891,231152;4877,689354;;;;;;;;;
181;116.820;smfvv;;Bochum;338,202036;1910,366729;521,0922971;;;;;;;;;
181;112.811;xmvvyrgvagdse;;Frankfurt;617,5353211;948,012877;1912,944637;;;;;;;;;
111;130.183;gfuoq;;Erding;5293,224025;1965,583763;1155,169419;;;;;;;;;
141;210.133;qxryrpyvvhcbtlhe;;Essen;556,6866791;81,45943653;3387,255863;;;;;;;;;
233;103.522;ru;;Neuwied;2629,477363;1072,517304;1067,561246;;;;;;;;;
224;331.465;keeoneswaxcfjfz;;Butzbach;750,5702803;2013,383833;4150,06009;;;;;;;;;
111;109.189;uekvtbovlvftivrr;;Zeitz;4142,710459;2059,862637;205,663716;;;;;;;;;
121;126.883;zd;;Ostfildern;471,0960485;6599,670481;509,212586;;;;;;;;;
151;331.481;l;;Hannover;1523,406126;715,158365;1334,36761;;;;;;;;;
234;331.419;mjxxbrxb;;Heide;3766,822282;1029,157921;5441,423128;;;;;;;;;
151;132.727;suxgnbd;;Solingen;304,1783283;3009,058114;4220,677908;;;;;;;;;
321;107.507;wggbidaukfiok;;Bischberg;2829,140364;3937,821877;3930,533978;;;;;;;;;
323;131.094;fkgnfn;;Karlsruhe;7254,795868;1028,048655;6456,531405;;;;;;;;;
121;111.687;skx;;Weroth;5824,808682;489,0268438;2446,306114;;;;;;;;;
101;131.175;ziqdahmuarewdkr;;Ilsfeld;372,968347;1885,957742;804,7771938;;;;;;;;;
323;406.232;xgwjc;;Minden;1854,949759;4050,934067;486,7577211;;;;;;;;;
121;123.248;tlopfyufhnbedbkhp;;Tangstedt;1244,142681;1263,653063;53,40995176;;;;;;;;;
121;100.320;qjaauwtrynbvivkrov;;Borna;3188,791622;264,0659924;1749,073353;;;;;;;;;
111;210.224;qtpmldr;;Viernheim;236,0298631;1245,485375;292,6332335;;;;;;;;;
223;210.685;dlq;;Sulzbach-Rosenberg;603,0450915;692,1987352;346,0729874;;;;;;;;;
121;103.211;llzdsrcufhdt;;Köthen;884,5056826;1064,776273;948,8404884;;;;;;;;;
234;125.993;jybpk;;Bad Bergzabern;161,0202732;2101,126649;5167,282176;;;;;;;;;
231;331.704;hegbbtko;;Münsingen;5115,105713;5892,54308;5230,266949;;;;;;;;;
231;252.663;jxkfgo;;Gunzenhausen;2896,103299;2426,191176;3485,168568;;;;;;;;;
241;130.755;vhodbovymczwlcpqtv;;Osmangazi / BURSA;3529,986422;2805,199368;1460,944145;;;;;;;;;
232;331.554;ddklmtgh;;Dortmund;1504,525699;1727,068033;1178,233557;;;;;;;;;
141;105.594;fctxbdiyzh;;Cloppenburg;3811,709659;2637,099589;1871,364403;;;;;;;;;
141;211.102;eqzkvaagmcnypbqh;;Mönchengladbach;219,2509206;791,784173;1513,200501;;;;;;;;;
213;129.355;subuugkgxsmzyioz;;Uelzen;1512,72089;4944,462714;774,6697768;;;;;;;;;
141;117.771;eowvcujpwl;;Salzgitter;2151,323026;588,4070312;2712,253061;;;;;;;;;
121;131.757;jort;;Erlangen;882,6938827;381,131098;479,8323048;;;;;;;;;
161;116.979;hckmxxciqzkgxbdwq;;Rodgau;1118,407029;282,7038548;2252,024797;;;;;;;;;
151;116.762;yqonp;;Friedrichsthal;4034,135257;51,27341824;1142,074566;;;;;;;;;
181;121.919;eogk;;Ansbach;344,1409471;5264,987793;737,2338515;;;;;;;;;
161;116.201;yupco;;Lohfelden;486,0365166;131,0613407;1676,763839;;;;;;;;;
161;133.042;okkudxiqdfb;;Meldorf;60,82345427;789,2780237;831,1026243;;;;;;;;;
151;340.312;hsmqkkdxtygvmzqrly;;Wiesbaden;1457,752613;6631,803946;4629,837506;;;;;;;;;
201;100.941;satsr;;Selm;549,8103023;7840,714334;1845,98351;;;;;;;;;
121;125.988;etyp;;Emmerich am Rhein;4387,183149;1763,013412;1905,080328;;;;;;;;;
231;131.691;qzusynzenohyi;;Bayreuth;135,1587815;8832,797239;3095,965984;;;;;;;;;
141;124.454;oylmif;;Darmstadt;1104,153293;992,7365241;725,1507623;;;;;;;;;
121;104.581;pfxytxubxvej;;Erfurt;3257,293104;1601,047101;791,3908681;;;;;;;;;
121;111.054;kcznccfbb;;Weyhe;4131,104742;1884,429554;1923,901407;;;;;;;;;
121;117.972;zcnluplmrl;;Aub;1536,179779;2669,973608;3347,225983;;;;;;;;;
121;103.846;wsotrchmhjrn;;Würzburg;5006,26637;5116,04983;1153,137062;;;;;;;;;
121;111.822;akaauahmkdcdkkz;;Wasserbillig/Luxemburg;2676,026168;1085,822131;585,5799411;;;;;;;;;
121;115.187;jixdkkqvbxrssdfpu;;München;3589,083185;6837,736156;280,2690813;;;;;;;;;
121;105.072;p;;Fellbach;7661,109941;1920,033943;2545,87857;;;;;;;;;
121;111.456;okfyahcfzcfjdxgg;;Lohra;4224,237343;396,2534315;2280,636322;;;;;;;;;
121;117.637;de;;Aachen;2425,337651;387,632344;850,8038745;;;;;;;;;
121;117.575;uqghpixhdkhvic;;Regensburg;1231,614146;150,086955;1632,042717;;;;;;;;;
121;104.187;id;;Helmbrechts;188,7799455;2083,985131;757,7264376;;;;;;;;;
121;112.156;nkiyrxyinxscssnor;;Rentwertshausen;716,4295753;371,4332919;2215,076233;;;;;;;;;
222;113.639;wyayej;;Schwäbisch Gmünd;3003,498365;2238,115007;1020,64307;;;;;;;;;
141;131.042;czxfbiv;;Gelsenkirchen;1607,993108;1752,94863;3544,873966;;;;;;;;;
121;101.624;raoznmjjqfucjvs;;Gräfelfing;2019,578166;1134,136701;691,7830289;;;;;;;;;
121;117.818;xtdfbcqa;;Herdorf;1577,039005;2651,499737;1789,420397;;;;;;;;;
121;112.812;lntwsjytbpf;;Municipiul Bucuresti Sector 6;1138,250459;2585,681079;6585,114966;;;;;;;;;
161;600.275;s;;Karlsruhe;3470,804144;3405,650656;3053,586415;;;;;;;;;
161;102.149;wdjbdp;;Trier;2508,905344;4423,776393;2711,378234;;;;;;;;;
131;112.811;xmvvyrgvagdse;;Siegburg;509,0623763;3324,993663;997,3369477;;;;;;;;;
131;416.314;bkydchyezkordxyby;;Heidenau;4532,693625;5483,983004;486,760319;;;;;;;;;
231;114.225;ni;;Dortmund;2276,883673;3099,77335;1098,13832;;;;;;;;;
131;104.003;uggdqfanymbs;;Bad Hersfeld;4961,120228;61,24202585;147,8484162;;;;;;;;;
201;404.215;bfpzesa;;Hesperange;2166,788096;894,1270207;347,0737337;;;;;;;;;
323;403.465;aavtkapjamlwlycyfs;;Dautphetal;1528,436603;1040,681438;39,23439769;;;;;;;;;
121;113.787;tqvpqvmalz;;Regen;5111,191253;48,91772728;2238,545882;;;;;;;;;
121;117.196;tzwqv;;Dinkelsbühl;1889,281258;4656,098356;1030,253063;;;;;;;;;
101;101.195;kuhdrb;;Hannover;521,2726032;1061,246054;223,2738472;;;;;;;;;
151;101.486;gqbkceijvut;;Ampfing;818,6082786;6107,574893;3562,002088;;;;;;;;;
121;252.346;hzoaqljmstctt;;Menden;1253,181145;1269,963203;201,1067569;;;;;;;;;
111;418.366;zymsdajfcixikaf;;Bad Honnef;1274,656375;3572,491955;2277,985169;;;;;;;;;
111;116.094;wduczcycgfx;;Köln;3043,181402;858,6711421;568,091323;;;;;;;;;
111;131.394;kzqdxnbwpdfbhsezf;;Wiesbaden;1070,21156;863,9166676;5380,563693;;;;;;;;;
111;113.286;mrrweqhingvyfi;;Karlstein;4157,563056;3940,408479;2129,432804;;;;;;;;;
111;122.644;mtdcxrtvfvx;;Marburg;3078,948964;536,6455822;4034,655387;;;;;;;;;
111;252.551;rl;;Sangerhausen;2104,177982;3249,934554;1869,736334;;;;;;;;;
102;110.118;xxf;;Nürnberg;436,5421053;5718,531449;896,367101;;;;;;;;;
111;104.474;qvcbugfbmnhmrd;;Madrid;1131,328932;2954,964699;1503,641758;;;;;;;;;
111;112.164;hdlufbdtebfqd;;Friedberg;1957,653027;446,2143692;906,292344;;;;;;;;;
111;104.308;hj;;Viernheim;6129,070046;2369,678475;372,1575016;;;;;;;;;
111;115.153;uzahquzhp;;Koblenz;2704,57146;3620,008368;5187,663843;;;;;;;;;
141;131.606;p;;Emmerich am Rhein;2759,346824;784,5000855;2678,054763;;;;;;;;;
121;111.996;uocrix;;Zweibrücken;5443,975086;1624,912525;237,1509449;;;;;;;;;
121;141.469;zsctmztmepplhun;;Gladbeck;3564,731665;917,4710908;609,6482645;;;;;;;;;
102;600.556;m;;Görlitz;153,549438;24,48422701;832,9927084;;;;;;;;;
121;112.662;dljh;;Bogotá;1857,865501;456,1580245;4655,428451;;;;;;;;;
106;113.103;wbetdy;;Ritterhude;684,6357636;6632,632858;5196,114465;;;;;;;;;
141;115.153;uzahquzhp;;Tanta;1680,495918;3999,241579;5709,593897;;;;;;;;;
351;132.049;pyb;;Jena;3762,762258;5303,805778;782,4193925;;;;;;;;;
351;401.028;ihilyvkxaomof;;Vaihingen/Enz;559,9151577;2249,010573;379,536025;;;;;;;;;
121;132.533;biyn;;Wilhelmshaven;1554,255228;1085,843312;2324,736751;;;;;;;;;
121;113.603;jkbeowwhrizwgbuuf;;Gröditz;2864,82716;2804,761228;2273,459004;;;;;;;;;
181;111.395;qp;;Stadtallendorf;2492,544796;2119,456935;4541,911479;;;;;;;;;
181;211.676;akkdguaqf;;Alteglofsheim;290,6692575;1982,600406;1798,449109;;;;;;;;;
121;116.312;ibscagdckixuuln;;Übersee;7893,026963;1453,481513;5891,154343;;;;;;;;;
181;211.990;dagyw;;Eschlkam;1789,654985;2695,658663;1400,870979;;;;;;;;;
201;401.790;djptaw;;Putzbrunn;548,1202824;2071,965608;5855,815871;;;;;;;;;
233;113.567;oxhopwwfuanhwybnbb;;Hage;797,9688249;3742,93913;5531,316475;;;;;;;;;
102;123.693;edcsrqq;;Nortorf;129,0800074;6235,74238;918,4347418;;;;;;;;;
121;120.826;pxowqe;;Guben;3168,875407;3986,645506;181,7186338;;;;;;;;;
121;130.209;uprwlos;;Ilsenburg;3873,064212;2532,61503;713,7848673;;;;;;;;;
241;113.567;oxhopwwfuanhwybnbb;;St. Peter am Hart;2788,358367;2691,615147;2355,488729;;;;;;;;;
241;132.229;hngkqumfrgbuwu;;Frankfurt;2820,730626;1236,400944;5077,288605;;;;;;;;;
241;125.413;zzktnxwlzuq;;Lüdenscheid;1455,827151;14211,01554;411,4256796;;;;;;;;;
102;131.244;t;;Nürnberg;283,142145;1320,251958;3128,791656;;;;;;;;;
102;104.233;ojq;;Schwebheim;1321,679668;1608,676987;4290,352414;;;;;;;;;
111;126.047;vywuqcyxaoaco;;Hohenahr;6793,51635;2733,002109;4203,957852;;;;;;;;;
131;105.938;f;;Hamburg;1704,998672;1600,273129;2227,14283;;;;;;;;;
241;133.059;hhpkijnpknhpnrn;;Amberg;157,6114106;3839,798987;2023,760869;;;;;;;;;
241;133.062;jxsugohquqx;;Boppard;2865,225248;380,3609938;1430,298408;;;;;;;;;
241;120.787;kjyqvbavzqzhhl;;Ankara Cebeci;747,917653;5899,520324;5075,008994;;;;;;;;;
241;404.684;knswlrhnvwrzj;;Passau;3985,107573;936,9109125;175,6831953;;;;;;;;;
241;415.179;gx;;Ratingen;47,88342667;67,2382854;1528,374365;;;;;;;;;
241;131.537;adq;;Rosbach;1495,355207;834,6935193;2423,993665;;;;;;;;;
234;250.260;wqgoqntcga;;Wuppertal;1050,944639;10885,78267;2858,266224;;;;;;;;;
224;113.567;oxhopwwfuanhwybnbb;;Bergheim;1271,080577;22905,18964;7923,181238;;;;;;;;;
241;112.285;kqgqvqrgqt;;Krefeld;5986,747576;280,3309288;1026,257679;;;;;;;;;
102;119.841;gtlaqrbdtnpdqvsh;;Worpswede;1085,288851;2330,29592;2405,609011;;;;;;;;;
201;132.438;uosmvnyiontz;;Bochum;129,5816012;6568,834928;298,1491879;;;;;;;;;
121;117.278;dfbpfxavcntejwqelj;;Duisburg;3079,163056;109,3478667;178,953535;;;;;;;;;
123;331.140;oxpbsjekmrvn;;Dresden;471,7771844;2646,280981;386,7441566;;;;;;;;;
102;251.903;dbddjt;;Bonn;3585,671503;3760,281345;3786,414404;;;;;;;;;
233;115.173;wuktblzeqjqcf;;Dortmund;2621,666873;15,04017657;5471,001834;;;;;;;;;
181;111.531;noavzglh;;Hamburg;4270,086343;3199,635556;3233,520771;;;;;;;;;
121;105.617;nsmlzxicyktramsoru;;Neunburg;918,1831899;4730,529896;198,9397548;;;;;;;;;
121;112.618;eozzwusuvn;;Dormitz;296,752733;85,40041067;4539,666857;;;;;;;;;
181;111.079;hj;;Aglasterhausen;5275,214156;4524,4257;725,8806921;;;;;;;;;
121;130.659;tjlxixlnvj;;Kiel;1445,584987;2267,060733;2319,88915;;;;;;;;;
331;331.263;juy;;Edingen-Neckarhausen;383,0560056;4888,156802;1432,066347;;;;;;;;;
141;124.755;qlqboeqytoqtgk;;Essen;1268,54641;2497,019294;5435,776857;;;;;;;;;
102;112.854;kdyiusyoe;;Oberriexingen;3138,266481;394,3007077;1561,915386;;;;;;;;;
141;108.989;stuxdubr;;Bochum;154,8567569;5886,823953;1784,193721;;;;;;;;;
111;104.296;hlc;;Hamburg;2431,59331;5649,635081;66,88554011;;;;;;;;;
111;116.343;hukdnztljhfsd;;Düren;1623,673862;67,11735202;559,4159886;;;;;;;;;
111;113.986;lg;;Mering;1777,829837;3863,380674;578,2434577;;;;;;;;;
121;132.964;beaswayqlxvcskpo;;Baunatal;1161,365953;2458,117598;250,5864152;;;;;;;;;
102;132.415;staggaxr;;München;1239,620188;1718,410728;1001,872519;;;;;;;;;
121;119.144;ohotimnb;;Dortmund;1904,031196;4970,123363;2740,078283;;;;;;;;;
102;110.677;zkgyhykpkynlg;;Elsterwerda;808,4754124;6777,911847;2149,568852;;;;;;;;;
141;116.025;lwctbdwqsrlwtr;;Kornwestheim;753,3135486;152,2233766;1107,052326;;;;;;;;;
141;106.440;wkssegchkfhywu;;Wiehl;431,9634026;745,5026079;412,7773926;;;;;;;;;
171;103.788;vyxkkeexkqkjlq;;Bruchsal;2850,762855;491,2729424;6644,306317;;;;;;;;;
123;132.106;pfmgkjzvjbxtfs;;Tettnang;3090,216678;1360,361644;3877,451498;;;;;;;;;
111;115.229;evjllqfbyifeizw;;Übersee;647,3437231;1662,53973;1981,364382;;;;;;;;;
111;112.811;xmvvyrgvagdse;;Hamburg;260,2585263;193,2217131;987,9325555;;;;;;;;;
111;103.408;fernptyfigcnvgqky;;Wolfratshausen;6796,727083;4939,901929;978,7165684;;;;;;;;;
111;111.369;wicbgxeddduev;;Celle;1054,238406;1228,489559;3813,861943;;;;;;;;;
181;125.742;iejmbkcu;;Backnang;877,8104054;3926,353906;4560,380453;;;;;;;;;
